Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdelasoumission,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:50
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Numéro de commande de commerçant","Code du mode de paiement","Code de devise de la présentation","Code de devise de règlement","Taux de change","Numéro d’instruction de transfert de fonds","Montant de la transaction dans la devise de présentation","Montant de la transaction en devise de règlement","Montant du dépôt réglé","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres","Activité financière nette"
"2025-10-24","TD","425289","andcJ1RpgaozlGYx6hLkc6","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-25","TD","425289","N8h4cGOKhPXlHPXzaMVX6V","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","ojxBngzfBzVaFjs9IlTrUh","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","nVuGbnfbf3x0TuerL4PtC8","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.09865200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.45115200"
"2025-10-26","TD","425289","oQE7qiMcR7AxjrI6xvhoKT","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","JxfwveQTdaA1wucIA8Yi1x","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-23","TD","425289","Zq8gxxMM3lfOSYmTFYyeD3","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-24","TD","425289","ZKfnlOwBerZQxofgoPG2n9","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-28","TD","425289","VilFno4e35ZhqtQSVqgL03","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-23","TD","425289","Xo7xd4deTdbaak4ufBETUQ","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","UqdBS4dnG5VYDGL09osOY1","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","TCC0eJheV5Ojk65261xwdX","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-25","TD","425289","IsLNXBE5R95gFWVCWFnGTA","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","FvJCmR0j34SDIszrhbKnr4","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","rNjwmX3L9NH3DQ6kpRtvQ8","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","g32rXVqZMF74OXH57Y4vhr","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-28","TD","425289","4zxQIWttGANqSfxbdIyImt","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-27","TD","425289","wsxK6uLtpuXzO5xyYJfeX7","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","GyQM3ztW6Za5djugVnwQS5","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-28","TD","425289","9bG2emMV83mueoyBleOrPU","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","9EDcBvGOtZSTgieZbPK2il","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-28","TD","425289","LL3eZgVytWu7ySSFUrQF94","MC","MXN","USD","0.053289264","4385280","-20.00000000","-1.07000000","-1.07000000","-0.01330000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-1.25080000"
"2025-10-27","TD","425289","JdtiaB2b1XUew0hyh8PMKX","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","425289","v5rHOt4bQnyzlao604AJGv","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-26","TD","425289","gYxkt9dq7zjtgE2rEME6W","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","SgtqcYp1ebTmvlsBLNrbSf","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.07350000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.31750000","0.00000000","0.00000000","-0.39100000"
"2025-10-29","TD","425289","ufAmadorpQPTHWgYCTnlu0","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","MKdeLcyxbsrr93m63wRRJZ","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-25","TD","425289","5vq7UkmzUB5uxN8oFMYbgq","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-26","TD","425289","1Zt3D4KjUavU9O180n3F1E","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-25","TD","425289","2g1Q1SVLgCqhCAJcw1gBbO","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","J21OKonbacByDDhS1QRgeu","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","MA2GedQi0dSibL06xqB381","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17200000"
"2025-10-24","TD","425289","AOcXsa6bZbKJby7jf57cpe","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-28","TD","425289","vfYM4r5Buk4l600qNlRzid","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","425289","I9GBQ3bdPnQHVsOKLVDWg4","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","425289","qnQHAslLuOELEdO9DsuCMe","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","rZHpR99VaFuzzM7k9yew94","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-26","TD","425289","IE9EqmymE6BTo5jibkd0Cr","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","d6kCIC8yZr27HLhLDCdFk8","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","zglpyXGBp7zTr6NOhz89P6","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-26","TD","425289","NAtMQOBYH0ldbRMJlDVo5","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-29","TD","425289","wpp9Ke4tzKLTjqe58aCKN2","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-27","TD","425289","zaRUGUoUPtCPgDixjNIs3n","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-25","TD","425289","mwpaRIwOYsr6ExBSz8JNYJ","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-26","TD","425289","JhTCN40OksvLDWyDtaqNb4","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","lRWut0pqXM0KeI98w6WYhL","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","6s6mTBkMnTD1HmjKlihM3x","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.04463480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.10786520"
"2025-10-27","TD","425289","cbHNDwDFmSvt1fn8pvBq7A","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","GwtaWbQLPUnh2QA1atWIGZ","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","XNaecaRnSQBzpPT7ULEJyZ","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-28","TD","425289","cb2bgZBFE3YTGDWlcJQSaT","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","UbLEJNwb6GOV4aOLsEc3N","MC","MXN","USD","0.053289264","4385280","-20.00000000","-1.07000000","-1.07000000","-0.01330000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-1.25080000"
"2025-10-24","TD","425289","vOz3ZwSfZdvKiWDQVNa2US","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.09865200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.45115200"
"2025-10-28","TD","425289","6VYpbL8GyPXk8adhYcq8P7","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-29","TD","425289","0ruZEzymEyNb8Uf1sCG31g","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","GOFXimO62Ht3vySYASxqw7","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-27","TD","425289","zCA6IO8sVz947h7cUVGAJc","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-24","TD","425289","IeXO9vgmhHzzQOTouPPKaK","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-26","TD","425289","PgrJd66APtxyXiizb1yFk5","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","T50z4aB4OSjJVTDCt4WzVK","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-29","TD","425289","GTiXg19LkdIc7YLpuLCHrc","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","QEnjuoXKSTSPncuXWfbfJg","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","ZD0grnZa8iKSWDIjsGpCc3","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-29","TD","425289","AvB6wzjgN9Zg1CdXmUkQJ5","MC","MXN","USD","0.053289264","4385280","-20.00000000","-1.07000000","-1.07000000","-0.01330000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-1.25080000"
"2025-10-25","TD","425289","8RKbEaV1k95jKKUZWlTncw","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","ZyBg6x7rj6YOE9rI1WaWmz","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","caPiCAnl9S0J0IxnTuY0t2","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-27","TD","425289","imGw0XK43D9cZ2qZl1zscM","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","oQE7qiMcR7AxjrI6xvhoKT","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.04682120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.16567880"
"2025-10-28","TD","425289","ZQFEc5luTGKG0jlVVOw0Qm","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
